GEOID,NAME,year,total_pop,white_nh,black_nh,native_nh,asian_nh,nhpi_nh,other_nh,two_plus_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,renter_rate
06081600700,"Census Tract 6007, San Mateo County, California",2013,7551,704,203,0,4165,0,0,144,2335,0.09323268441266057,0.02688385644285525,0.5515825718447888,0.3092305654880148,0.9067673155873395,74324,494000,2109,1067,1042,0.5059269796111902,0.49407302038880985
06081601502,"Census Tract 6015.02, San Mateo County, California",2013,6308,861,135,4,2994,52,68,314,1880,0.13649334178820546,0.02140139505389981,0.47463538363982244,0.29803424223208624,0.8635066582117945,51581,630600,1775,260,1515,0.14647887323943662,0.8535211267605634
06081602200,"Census Tract 6022, San Mateo County, California",2013,8002,770,161,0,1242,235,27,37,5530,0.09622594351412148,0.020119970007498125,0.1552111972006998,0.691077230692327,0.9037740564858785,47697,569100,2441,325,2116,0.1331421548545678,0.8668578451454322
06081602300,"Census Tract 6023, San Mateo County, California",2013,3874,500,63,0,970,213,8,42,2078,0.12906556530717606,0.01626226122870418,0.2503871966959215,0.5363964894166237,0.87093443469282394,76250,556000,1173,750,423,0.639386189258312,0.36061381074168797
06081603700,"Census Tract 6037, San Mateo County, California",2013,5711,1973,93,8,1465,568,109,401,1094,0.34547364734722463,0.016284363509017685,0.2565225004377517,0.19156014708457364,0.6545263526527754,86925,631800,1708,1424,284,0.8337236533957846,0.16627634660421545
06081603900,"Census Tract 6039, San Mateo County, California",2013,5437,2528,158,0,995,0,0,153,1603,0.46496229538348355,0.029060143461467722,0.18300533382379988,0.29483170866286557,0.5350377046165165,91176,663000,2120,1131,989,0.5334905660377358,0.46650943396226413
06001406000,"Census Tract 4060, Alameda County, California",2013,3319,566,610,52,1298,0,0,99,694,0.17053329316059054,0.18379029828261526,0.3910816510997288,0.20909912624284424,0.8294667068394095,19667,411000,1448,149,1299,0.10290055248618785,0.8970994475138122
06001406100,"Census Tract 4061, Alameda County, California",2013,4508,544,359,33,481,8,0,61,3022,0.12067435669920142,0.07963620230700975,0.10669920141969831,0.6703637976929903,0.8793256433007985,60962,275700,1450,456,994,0.31448275862068964,0.6855172413793104
06001406500,"Census Tract 4065, Alameda County, California",2013,6053,540,1361,0,1455,8,0,149,2540,0.08921196101106889,0.22484718321493474,0.24037667272426896,0.41962663142243517,0.9107880389889311,39746,273100,1797,560,1237,0.3116304952698943,0.6883695047301057
06013302005,"Census Tract 3020.05, Contra Costa County, California",2013,6495,2884,348,69,501,30,0,171,2492,0.44403387220939183,0.0535796766743649,0.07713625866050808,0.38367975365665896,0.5559661277906082,53200,170200,2282,1468,814,0.6432953549517967,0.3567046450482033
06013302006,"Census Tract 3020.06, Contra Costa County, California",2013,4101,1871,147,0,193,0,0,228,1662,0.45623018775908314,0.03584491587417703,0.04706169227017801,0.40526700804681787,0.5437698122409169,80875,214600,1206,1003,203,0.8316749585406302,0.16832504145936983
06013302007,"Census Tract 3020.07, Contra Costa County, California",2013,5920,2258,382,38,228,29,0,277,2708,0.38141891891891894,0.06452702702702702,0.038513513513513516,0.4574324324324324,0.618581081081081,68456,236700,1931,1428,503,0.739513205592957,0.260486794407043
06085503402,"Census Tract 5034.02, Santa Clara County, California",2013,5330,114,61,0,1605,67,0,88,3395,0.021388367729831145,0.011444652908067543,0.30112570356472795,0.6369606003752345,0.9786116322701689,40703,356600,1163,383,780,0.32932072226999143,0.6706792777300086
06085503506,"Census Tract 5035.06, Santa Clara County, California",2013,5945,101,100,0,1579,17,0,144,4004,0.01698906644238856,0.01682085786375105,0.2656013456686291,0.6735071488645921,0.9830109335576115,53487,375900,1301,637,664,0.48962336664104533,0.5103766333589547
06085503508,"Census Tract 5035.08, Santa Clara County, California",2013,6904,468,137,0,1027,85,88,51,5048,0.06778679026651217,0.01984356894553882,0.14875434530706835,0.7311703360370799,0.9322132097334879,64375,332900,1263,791,472,0.6262866191607285,0.3737133808392716
06075012302,"Census Tract 123.02, San Francisco County, California",2013,2423,1065,240,20,945,0,0,40,113,0.4395377631035906,0.0990507635163021,0.39001238134543953,0.04663640115559224,0.5604622368964094,26042,NA,1766,8,1758,0.004530011325028313,0.9954699886749717
06075012401,"Census Tract 124.01, San Francisco County, California",2013,4196,1022,281,0,1071,0,176,64,1582,0.24356530028598666,0.06696854146806483,0.2552430886558627,0.37702573879885604,0.7564346997140133,19108,NA,2375,13,2362,0.0054736842105263155,0.9945263157894737
06075012402,"Census Tract 124.02, San Francisco County, California",2013,3466,1425,278,0,936,2,353,111,361,0.41113675706866704,0.08020773225620312,0.2700519330640508,0.10415464512406232,0.588863242931333,25274,370900,2079,139,1940,0.06685906685906685,0.9331409331409332
06075012501,"Census Tract 125.01, San Francisco County, California",2013,3336,1126,392,65,1214,1,0,147,391,0.33752997601918466,0.11750599520383694,0.36390887290167867,0.11720623501199041,0.6624700239808153,12210,286500,2100,35,2065,0.016666666666666666,0.9833333333333333
06075012502,"Census Tract 125.02, San Francisco County, California",2013,3741,631,520,83,1698,0,0,134,675,0.1686714782143812,0.13900026730820636,0.4538893344025662,0.18043303929430635,0.8313285217856188,12037,NA,2117,0,2117,0,1
06075012601,"Census Tract 126.01, San Francisco County, California",2013,2392,1858,0,0,245,0,0,11,278,0.7767558528428093,0,0.1024247491638796,0.11622073578595318,0.22324414715719065,92066,1000001,1553,294,1259,0.18931101094655506,0.810688989053445
06075012602,"Census Tract 126.02, San Francisco County, California",2013,3259,2777,0,0,236,0,0,122,124,0.8521018717397975,0,0.07241485118134397,0.03804848112918073,0.14789812826020254,133155,1000001,1850,497,1353,0.2686486486486486,0.7313513513513513
06075012901,"Census Tract 129.01, San Francisco County, California",2013,2399,1801,3,1,421,0,0,104,69,0.7507294706127553,0.0012505210504376823,0.17548978741142143,0.028761984160066693,0.2492705293872447,110741,943200,1436,322,1114,0.22423398328690808,0.775766016713092
06075012902,"Census Tract 129.02, San Francisco County, California",2013,3284,2350,39,0,528,0,50,28,289,0.715590742996346,0.011875761266747869,0.1607795371498173,0.08800243605359317,0.28440925700365405,104758,1000001,2114,577,1537,0.2729422894985809,0.7270577105014191
06075013101,"Census Tract 131.01, San Francisco County, California",2013,3750,2474,79,0,762,0,15,190,230,0.6597333333333333,0.021066666666666668,0.2032,0.06133333333333333,0.3402666666666667,121855,852700,2402,510,1892,0.21232306411323898,0.787676935886761
06075013102,"Census Tract 131.02, San Francisco County, California",2013,2809,2496,3,0,163,0,0,22,125,0.8885724457102172,0.001067995728017088,0.058027767888928446,0.044499822000711994,0.1114275542897828,96324,1000001,1684,336,1348,0.1995249406175772,0.8004750593824228
06075015801,"Census Tract 158.01, San Francisco County, California",2013,3847,1630,1303,0,442,0,0,144,328,0.4237067845074084,0.33870548479334545,0.1148947231609046,0.08526124252664413,0.5762932154925916,61500,552200,1740,370,1370,0.21264367816091953,0.7873563218390804
06075015802,"Census Tract 158.02, San Francisco County, California",2013,2849,1832,259,0,347,13,0,63,335,0.6430326430326431,0.09090909090909091,0.1217971217971218,0.11758511758511758,0.35696735696735693,85484,875000,1469,232,1237,0.15793056501021102,0.8420694349897889
06075016801,"Census Tract 168.01, San Francisco County, California",2013,3610,2064,472,18,457,62,43,65,429,0.5717451523545707,0.13074792243767314,0.1265927977839335,0.11883656509695291,0.4282548476454293,84082,754700,1690,314,1376,0.18579881656804734,0.8142011834319527
06075016802,"Census Tract 168.02, San Francisco County, California",2013,3089,1831,593,40,246,20,0,92,267,0.5927484622855292,0.1919715118161217,0.07963742311427646,0.08643573972159276,0.40725153771447076,62204,682500,1521,311,1210,0.2044707429322814,0.7955292570677186
06075017101,"Census Tract 171.01, San Francisco County, California",2013,3453,2744,125,0,167,0,0,198,219,0.7946713003185636,0.03620040544454098,0.048363741673906745,0.0634231103388358,0.2053286996814364,119186,1000001,1771,647,1124,0.365330321852061,0.6346696781479391
06013350000,"Census Tract 3500, Contra Costa County, California",2013,6051,4203,298,0,736,0,0,251,563,0.6945959345562717,0.049248058172202944,0.12163278796893076,0.09304247231862502,0.30540406544372833,97092,931500,2414,1322,1092,0.5476387738193869,0.4523612261806131
06013355301,"Census Tract 3553.01, Contra Costa County, California",2013,7819,4613,396,122,1065,0,222,421,980,0.5899731423455685,0.050645862642281624,0.1362066760455301,0.12533572068039392,0.4100268576544315,101923,484200,2880,2360,520,0.8194444444444444,0.18055555555555555
06013358000,"Census Tract 3580, Contra Costa County, California",2013,4960,2393,557,48,682,0,20,200,1060,0.48245967741935486,0.1122983870967742,0.1375,0.21370967741935484,0.5175403225806452,58690,261000,1832,1013,819,0.5529475982532751,0.4470524017467249
06013359102,"Census Tract 3591.02, Contra Costa County, California",2013,5444,1461,761,70,1444,0,10,548,1150,0.26836884643644376,0.13978692138133725,0.2652461425422483,0.2112417340191036,0.7316311535635562,67146,298400,1764,1195,569,0.677437641723356,0.322562358276644
06013367100,"Census Tract 3671, Contra Costa County, California",2013,4874,527,2156,0,895,0,10,118,1168,0.10812474353713582,0.44234714813295034,0.18362741075092326,0.23963890028723842,0.8918752564628641,43598,301100,1900,822,1078,0.4326315789473684,0.5673684210526316
06013372000,"Census Tract 3720, Contra Costa County, California",2013,7426,1242,733,0,1239,0,0,321,3891,0.1672502019929976,0.09870724481551306,0.1668462159978454,0.523969835712362,0.8327497980070024,51207,208400,2347,1435,912,0.6114188325521943,0.3885811674478057
06013390100,"Census Tract 3901, Contra Costa County, California",2013,2245,1195,70,0,503,0,16,238,223,0.532293986636971,0.031180400890868598,0.22405345211581293,0.09933184855233854,0.46770601336302897,98207,632800,907,749,158,0.8257993384785005,0.17420066152149946
06013306002,"Census Tract 3060.02, Contra Costa County, California",2013,3037,1580,201,54,195,10,34,166,797,0.5202502469542312,0.06618373394797497,0.0642081000987817,0.26243002963450773,0.47974975304576883,65102,180200,1078,923,155,0.8562152133580705,0.1437847866419295
06013311000,"Census Tract 3110, Contra Costa County, California",2013,5182,496,1251,6,461,134,8,354,2472,0.09571593979158625,0.24141258201466614,0.08896179081435739,0.47703589347742187,0.9042840602084138,48269,204500,1434,689,745,0.4804741980474198,0.5195258019525802
06013314102,"Census Tract 3141.02, Contra Costa County, California",2013,5641,1108,575,45,696,0,0,394,2823,0.1964190746321574,0.1019322815103705,0.12338237901081368,0.5004431838326537,0.8035809253678425,49837,142300,1666,1228,438,0.737094837935174,0.26290516206482595
06013314103,"Census Tract 3141.03, Contra Costa County, California",2013,5622,484,1146,1,742,72,9,223,2945,0.08609035930273924,0.20384204909284953,0.1319815012451085,0.523834934187122,0.9139096406972608,44763,184600,1665,797,868,0.4786786786786787,0.5213213213213214
06013331000,"Census Tract 3310, Contra Costa County, California",2013,7504,4783,241,0,717,65,0,292,1406,0.6373933901918977,0.032116204690831554,0.09554904051172708,0.18736673773987206,0.36260660980810233,69329,358900,2670,1587,1083,0.5943820224719101,0.40561797752808987
06013345102,"Census Tract 3451.02, Contra Costa County, California",2013,3889,2541,34,0,707,8,0,247,352,0.6533813319619439,0.008742607354075598,0.18179480586268965,0.09051169966572384,0.3466186680380561,137941,612800,1244,1073,171,0.862540192926045,0.13745980707395497
06013346101,"Census Tract 3461.01, Contra Costa County, California",2013,3645,2871,2,0,590,0,0,96,86,0.7876543209876543,5.486968449931413e-4,0.16186556927297668,0.023593964334705075,0.2123456790123457,152950,839200,1279,1149,130,0.8983580922595777,0.1016419077404222
06013351200,"Census Tract 3512, Contra Costa County, California",2013,5900,4790,0,0,622,0,19,202,267,0.811864406779661,0,0.10542372881355933,0.045254237288135594,0.18813559322033901,146406,929500,2098,1974,124,0.9408960915157293,0.05910390848427073
06001450602,"Census Tract 4506.02, Alameda County, California",2013,8604,5232,294,6,1791,0,122,244,915,0.6080892608089261,0.03417015341701534,0.20815899581589958,0.10634588563458856,0.3919107391910739,130876,705900,3137,2162,975,0.6891934969716289,0.31080650302837104
06001440200,"Census Tract 4402, Alameda County, California",2013,5834,338,170,0,944,68,0,63,4251,0.057936235858759,0.029139526911210148,0.16181007884813164,0.7286595817620843,0.942063764141241,59464,399400,1479,750,729,0.5070993914807302,0.49290060851926976
06001440308,"Census Tract 4403.08, Alameda County, California",2013,5927,827,310,14,2537,29,17,139,2054,0.13953096001349755,0.05230302007761093,0.42804116753838367,0.34654968786907375,0.8604690399865025,61830,459800,1955,996,959,0.509462915601023,0.490537084398977
06001441501,"Census Tract 4415.01, Alameda County, California",2013,6810,713,489,48,4760,51,0,314,435,0.10469897209985315,0.07180616740088105,0.6989720998531571,0.06387665198237885,0.8953010279001469,135903,598100,1873,1533,340,0.8184730379071009,0.1815269620928991
06001442500,"Census Tract 4425, Alameda County, California",2013,7059,2127,422,50,2719,55,0,177,1509,0.3013174670633234,0.05978183878736365,0.3851820371157388,0.21376965575860604,0.6986825329366766,79893,464900,2082,1247,835,0.5989433237271854,0.4010566762728146
06001450300,"Census Tract 4503, Alameda County, California",2013,4753,2639,328,7,969,0,11,155,644,0.5552282768777614,0.06900904691773617,0.2038712392173364,0.13549337260677466,0.44477172312223856,98295,478000,1671,1179,492,0.7055655296229802,0.29443447037701975
06001450607,"Census Tract 4506.07, Alameda County, California",2013,4872,2836,63,0,818,29,0,170,956,0.5821018062397373,0.01293103448275862,0.16789819376026272,0.1962233169129721,0.4178981937602627,80344,816300,2095,676,1419,0.322673031026253,0.677326968973747
06001404700,"Census Tract 4047, Alameda County, California",2013,1973,1499,136,0,196,0,7,69,66,0.7597567156614293,0.06893056259503294,0.099341104916371,0.03345159655347187,0.24024328433857067,138472,769400,758,695,63,0.91688654353562,0.08311345646437995
06001404900,"Census Tract 4049, Alameda County, California",2013,4295,2228,494,9,913,49,16,185,401,0.5187427240977881,0.1150174621653085,0.21257275902211875,0.09336437718277066,0.4812572759022119,70397,577500,1998,1217,781,0.6091091091091091,0.3908908908908909
06001405200,"Census Tract 4052, Alameda County, California",2013,4647,1822,518,39,1273,49,28,411,507,0.39208091241661286,0.11146976544006885,0.27394017645792984,0.1091026468689477,0.6079190875833871,66625,589900,2358,645,1713,0.27353689567430023,0.7264631043256997
06001406300,"Census Tract 4063, Alameda County, California",2013,4453,494,975,0,1501,0,0,235,1248,0.11093644733887267,0.2189535144846171,0.3370761284527285,0.2802604985403099,0.8890635526611274,41087,239200,1236,465,771,0.3762135922330097,0.6237864077669902
06001400100,"Census Tract 4001, Alameda County, California",2013,3353,2141,165,0,658,0,36,101,252,0.6385326573218014,0.049209662988368624,0.19624217118997914,0.07515657620041753,0.3614673426781986,147292,1000001,1293,1061,232,0.8205723124516628,0.1794276875483372
06001400800,"Census Tract 4008, Alameda County, California",2013,3071,1032,1091,0,329,11,16,34,558,0.3360468902637577,0.35525887333116246,0.10713122761315533,0.18169977206121785,0.6639531097362423,56993,423100,1509,469,1040,0.3108018555334659,0.6891981444665342
06001401000,"Census Tract 4010, Alameda County, California",2013,5007,1182,2129,0,194,91,0,243,1168,0.2360695026962253,0.4252047134012383,0.03874575594168165,0.23327341721589775,0.7639304973037747,40488,311200,2373,880,1493,0.37083860092709653,0.6291613990729035
